3.5174,5.00465,20,
3.72667,5.00902,20,
3.71058,5.00869,20,
3.74277,5.00935,20,
4.09688,5.01662,20,
4.08079,5.01629,20,
3.61398,5.00667,20,
3.59789,5.00633,20,
3.69448,5.00835,20,
3.5335,5.00499,20,
4.30608,5.02083,20,
4.29804,5.02067,20,
4.28999,5.02051,20,
3.79106,5.01035,20,
3.77497,5.01002,20,
3.63008,5.007,20,
3.75887,5.00968,20,
4.12907,5.01727,20,
4.11297,5.01694,20,
4.19344,5.01858,20,
4.17735,5.01825,20,
4.16125,5.01792,20,
4.22563,5.01923,20,
4.20954,5.0189,20,
4.2739,5.0202,20,
4.26586,5.02004,20,
4.25781,5.01988,20,
4.14516,5.0176,20,
4.33825,5.02147,20,
4.33021,5.02131,20,
4.32217,5.02115,20,
4.37042,5.02212,20,
4.36238,5.02196,20,
4.35434,5.02179,20,
4.31412,5.02099,20,
4.28195,5.02035,20,
4.3463,5.02163,20,
4.24172,5.01955,20,
4.23367,5.01939,20,
4.24977,5.01971,20,
4.3865,5.02244,20,
4.37846,5.02228,20,
4.64754,5.03098,340.976,
4.64771,5.03188,340.362,
4.64787,5.03279,339.537,
4.64813,5.0342,339.903,
4.64839,5.03564,339.792,
4.6432,5.00721,373.665,
4.64352,5.0089,364.697,
4.64375,5.01018,361.439,
4.64875,5.03761,337.124,
4.64897,5.03882,335.544,
4.64919,5.04003,333.786,
4.66041,5.20332,312.213,
4.65984,5.21028,312.328,
4.65926,5.21721,312.456,
4.64579,5.02131,351.444,
4.64598,5.02238,350.603,
4.64619,5.02352,349.497,
4.64548,5.01962,353.501,
4.64563,5.02047,352.542,
4.66018,5.11446,311.171,
4.66061,5.12178,311.112,
4.56666,5.09691,299.037,
4.56543,5.09171,298.056,
4.56787,5.10211,299.925,
4.56832,5.13352,304.163,
4.56668,5.12832,303.456,
4.56504,5.12313,302.913,
4.5677,5.11788,302.323,
4.57032,5.11255,301.52,
4.64943,5.04132,332.159,
4.64965,5.04256,330.211,
4.65376,5.06533,303.93,
4.65508,5.073,307.905,
4.65628,5.08056,310.147,
4.6577,5.23202,312.751,
4.65685,5.2387,312.889,
4.5604,5.16835,307.824,
4.56396,5.15913,307.027,
4.5675,5.14988,306.098,
4.54748,5.22195,311.034,
4.54969,5.21653,310.772,
4.5519,5.21111,310.484,
4.55816,5.17989,308.654,
4.55928,5.17412,308.249,
4.5691,5.10733,300.767,
4.56963,5.08086,295.716,
4.56856,5.07555,293.361,
4.56748,5.07025,290.587,
4.6515,5.05269,321.258,
4.65176,5.05416,318.875,
4.65203,5.05569,316.327,
4.65895,5.10145,311.292,
4.65961,5.108,311.222,
4.66174,5.17737,311.886,
4.66154,5.18361,311.948,
4.66129,5.18974,312.019,
4.65702,5.08592,310.469,
4.65775,5.09126,310.894,
4.65063,5.04793,324.555,
4.65081,5.04891,323.992,
4.65098,5.0499,323.365,
4.64998,5.04435,328.261,
4.65027,5.04597,326.245,
4.65849,5.22463,312.597,
4.66086,5.19655,312.109,
4.65119,5.05101,322.646,
4.65242,5.05784,312.399,
4.65309,5.06159,307.5,
4.54559,5.22957,311.366,
4.64265,5.00491,384.158,
4.64298,5.00608,378.534,
4.64858,5.03665,338.481,
4.56792,5.1418,305.183,
4.64719,5.02903,342.786,
4.64737,5.03,341.982,
4.56534,5.05962,284.808,
4.56725,5.05327,279.781,
4.56967,5.04659,270.677,
4.65223,5.05676,314.436,
4.64426,5.01298,358.907,
4.64454,5.01446,357.955,
4.64479,5.01585,356.567,
4.64496,5.01677,355.762,
4.64513,5.01771,354.986,
4.6453,5.01866,354.206,
4.64401,5.0116,360.977,
4.55319,5.20232,310.001,
4.5545,5.19354,309.504,
4.55633,5.18671,309.095,
4.64701,4.99926,336.443,
4.64376,4.99967,364.532,
4.55578,5.03039,138.654,
4.55082,5.02849,104.6,
4.54494,5.02698,72.8534,
4.56508,5.04354,262.333,
4.56478,5.04073,258.344,
4.56467,5.03786,252.747,
4.65837,5.09638,311.095,
4.56735,5.08639,297.063,
4.65045,5.04695,325.424,
4.41866,5.02308,20.0002,
4.41062,5.02292,20.0002,
4.40258,5.02276,20.0001,
4.64231,5.00208,387.869,
4.64648,5.02512,348.312,
4.64677,5.0267,345.834,
4.64699,5.0279,344.37,
4.56489,5.03134,214.923,
4.56006,5.03242,177.539,
4.53811,5.02613,50.2875,
4.53069,5.02568,33.87,
4.56641,5.06494,287.692,
4.56418,5.03503,241.961,
4.39454,5.0226,20.0001,
4.56711,5.0455,266.231,
4.51483,5.0252,23.366,
4.50688,5.02497,21.8815,
4.49891,5.02476,20.9839,
4.52277,5.02544,27.2616,
4.45081,5.02372,20.008,
4.44278,5.02356,20.0034,
4.43474,5.0234,20.001,
4.46688,5.02403,20.0768,
4.45885,5.02387,20.027,
4.48293,5.02437,20.3496,
4.47491,5.0242,20.1792,
4.49093,5.02456,20.6154,
4.4267,5.02324,20.0004,
4.66178,4.99934,262.965,
4.66104,4.99927,264.467,
4.6603,4.99919,266.113,
4.6717,4.99816,242.364,
4.67028,4.9985,245.12,
4.66887,4.99886,247.918,
4.68534,4.9983,226.645,
4.68131,4.99867,230.729,
4.67728,4.99905,235.457,
4.67495,4.99904,238.122,
4.6735,4.99897,239.982,
4.65735,4.99846,276.127,
4.65625,4.99878,281.119,
4.65515,4.99911,286.058,
4.66371,4.99906,258.791,
4.66274,4.9992,260.879,
4.65377,4.99926,291.416,
4.65204,4.99906,299.566,
4.66458,4.999,256.627,
4.66546,4.99894,254.569,
4.67613,4.99903,236.712,
4.71033,4.99845,200.707,
4.70105,4.99861,208.594,
4.69176,4.99877,218.284,
4.73072,4.99906,186.783,
4.72572,4.99885,190.407,
4.72072,4.99864,194.422,
4.76645,4.99806,166.779,
4.76027,4.99879,170.087,
4.7541,4.99952,173.453,
4.78102,4.99895,159.918,
4.77373,4.99851,163.135,
4.74741,4.9995,176.86,
4.74072,4.99947,180.58,
4.79207,4.99948,155.42,
4.78654,4.99921,157.586,
4.80359,4.99851,150.879,
4.79783,4.99899,153.1,
4.66726,4.999,250.93,
4.68855,4.99854,222.33,
4.65883,4.99882,270.266,
4.65108,4.99901,305.376,
4.65013,4.99892,311.723,
4.73572,4.99926,183.538,
4.71552,4.99855,197.381,
4.9452,4.99896,127.494,
4.93839,4.99889,127.904,
4.93159,4.99883,128.412,
4.90691,4.99902,130.201,
4.90137,4.99917,130.645,
4.89584,4.99931,131.162,
4.92478,4.99877,128.828,
4.91798,4.99871,129.368,
4.81368,4.99837,146.469,
4.80863,4.99844,148.571,
4.89067,4.99926,131.659,
4.88551,4.99921,132.224,
4.87519,4.9991,133.081,
4.86915,4.99905,133.713,
4.86312,4.99899,134.501,
4.88035,4.99915,132.606,
4.85745,4.99915,135.336,
4.85178,4.99931,136.332,
4.84044,4.99963,138.617,
4.83477,4.99948,139.894,
4.82909,4.99933,141.381,
4.82138,4.99885,143.658,
4.84611,4.99947,137.39,
4.91244,4.99887,129.742,
4.66103,5.12909,311.106,
4.66148,5.13971,311.167,
4.66166,5.14699,311.252,
4.66184,5.15427,311.393,
4.66192,5.16727,311.665,
4.66183,5.17232,311.772,
4.66189,5.16078,311.517,
4.66125,5.1344,311.118,
4.95528,4.9995,126.458,
4.95024,4.99923,126.954,
4.96575,4.99928,125.405,
4.96051,4.99939,125.914,
5.00225,4.99847,121.738,
4.99584,4.9987,122.272,
4.98943,4.99893,122.918,
5.03807,4.99791,119.039,
5.03281,4.99827,119.252,
5.02755,4.99863,119.582,
4.97622,4.99906,124.31,
4.97099,4.99917,124.831,
5.02229,4.99898,119.913,
5.01704,4.99934,120.339,
5.00964,4.99891,120.909,
4.98283,4.99899,123.559,
5.05343,4.99927,118.342,
5.04575,4.99859,118.575,
5.06876,4.99804,118.008,
5.06109,4.99866,118.089,
5.1183,4.99941,118.613,
5.11148,4.99937,118.495,
5.12512,4.99944,118.779,
5.15137,4.99924,119.011,
5.14506,4.99937,118.988,
5.13876,4.99951,118.987,
5.18957,4.99902,119.074,
5.18369,4.99892,119.145,
5.19546,4.99913,119.059,
5.13194,4.99948,118.873,
5.10234,4.99926,118.356,
5.09321,4.99914,118.362,
5.08098,4.99859,118.068,
5.07487,4.99832,117.979,
5.0871,4.99886,118.174,
5.2063,4.99894,119.075,
5.20088,4.99903,119.043,
5.23621,4.99918,119.316,
5.22937,4.99933,119.248,
5.21715,4.99918,119.147,
5.21173,4.99906,119.087,
5.22326,4.99925,119.17,
5.16879,4.99899,119.006,
5.16008,4.99911,118.971,
5.17624,4.99895,119.042,
5.40994,4.99933,120.395,
5.40304,4.99937,120.715,
5.41684,4.99928,120.11,
5.31181,4.99934,120.784,
5.30629,4.99918,120.588,
5.30077,4.99901,120.419,
5.29252,4.99847,120.156,
5.28427,4.99794,119.968,
5.27848,4.99825,119.832,
5.27269,4.99857,119.751,
5.25786,4.9988,119.519,
5.25046,4.99892,119.444,
5.24304,4.99904,119.451,
5.26528,4.99869,119.598,
5.34331,4.99931,121.212,
5.33512,4.99962,121.116,
5.35149,4.99899,121.326,
5.46517,4.999,118.234,
5.45904,4.99972,118.484,
5.4713,4.99827,118.012,
5.48309,4.9993,117.448,
5.47719,4.99879,117.708,
5.49156,4.99915,117.075,
5.50004,4.999,116.766,
5.51249,4.99917,116.324,
5.50627,4.99908,116.522,
5.51796,4.99941,116.138,
5.42714,4.99927,119.695,
5.42199,4.99927,119.891,
5.44681,4.99946,118.94,
5.43697,4.99936,119.273,
5.45293,4.99959,118.692,
5.386,4.99897,121.04,
5.37841,4.99937,121.178,
5.37082,4.99977,121.319,
5.39452,4.99917,120.861,
5.32286,4.99967,120.92,
5.31733,4.9995,120.839,
5.36116,4.99938,121.328,
5.32899,4.99964,121.007,
3.97958,5.90906,236.065,
3.97456,5.91076,235.796,
3.96954,5.91243,235.548,
3.94551,5.92035,234.774,
3.93779,5.92127,234.683,
3.93116,5.91987,234.645,
3.926,5.91299,234.66,
3.92109,5.9061,234.682,
3.9297,5.76986,240.658,
3.93176,5.76502,241.067,
3.93382,5.76018,241.488,
4.19203,5.82085,266.552,
4.18694,5.82347,265.582,
4.19714,5.81821,267.526,
4.08674,5.62939,265.702,
4.09578,5.62341,267.39,
4.10386,5.62092,268.656,
4.04038,5.64841,258.124,
4.04578,5.64453,259.052,
4.05104,5.64184,259.841,
3.95784,5.91632,235.077,
3.95194,5.91826,234.913,
4.07513,5.63379,263.571,
4.08093,5.6316,264.617,
3.94849,5.73116,244.321,
3.95262,5.72482,245.011,
3.94452,5.73756,243.65,
4.11025,5.6168,269.681,
4.11851,5.6167,270.853,
3.92604,5.78013,239.846,
3.92787,5.775,240.25,
3.92246,5.7904,239.075,
3.92424,5.78527,239.456,
3.91621,5.81929,237.328,
3.91738,5.81181,237.748,
3.91884,5.80468,238.168,
3.91424,5.83361,236.619,
3.91509,5.8263,236.97,
3.91317,5.84822,235.988,
3.91353,5.84077,236.303,
3.97506,5.69576,248.669,
3.98046,5.68958,249.537,
3.98613,5.68448,250.355,
4.05714,5.63877,260.672,
4.06356,5.63817,261.521,
4.02899,5.65352,256.465,
4.03452,5.65004,257.31,
4.00347,5.6691,252.855,
4.0112,5.66433,253.935,
4.01894,5.65954,255.094,
3.9944,5.67666,251.603,
3.99875,5.67203,252.269,
3.99009,5.67993,251.012,
4.0985,5.86446,249.747,
4.09342,5.86661,248.932,
4.1036,5.86228,250.578,
4.06935,5.63598,262.547,
4.02364,5.65505,255.835,
4.05699,5.8811,243.629,
4.04884,5.88419,242.548,
4.06513,5.87801,244.734,
3.96044,5.71381,246.329,
3.96359,5.70892,246.909,
3.96716,5.70424,247.481,
3.95638,5.719,245.681,
3.93915,5.74887,242.558,
3.94183,5.74321,243.106,
4.04353,5.8862,241.898,
4.03822,5.88819,241.266,
4.03071,5.891,240.415,
4.02323,5.89376,239.608,
4.01444,5.89694,238.745,
4.00567,5.90005,237.944,
3.99772,5.90284,237.291,
3.9898,5.90558,236.683,
3.92052,5.79735,238.627,
3.91395,5.87605,235.148,
3.91339,5.86921,235.328,
3.91311,5.86243,235.521,
3.91305,5.85528,235.75,
3.91588,5.8888,234.887,
3.91474,5.88244,235.009,
3.91847,5.89747,234.771,
3.97103,5.69985,248.068,
3.93648,5.75453,242.016,
4.11301,5.85826,252.141,
4.1083,5.86028,251.355,
4.08457,5.8702,247.576,
4.07572,5.87378,246.248,
3.98469,5.90732,236.364,
4.0704,5.87591,245.479,
3.96333,5.91451,235.283,
4.17387,5.83004,263.103,
4.16733,5.83324,261.878,
4.16082,5.83639,260.664,
4.27104,5.77624,281.446,
4.26667,5.77897,280.645,
4.27543,5.77349,282.247,
4.12276,5.61363,271.647,
4.12854,5.6127,272.508,
4.14892,5.60916,276.197,
4.15615,5.60448,277.693,
4.16518,5.60344,279.259,
4.17656,5.5976,281.685,
4.18223,5.59469,282.791,
4.18791,5.59177,283.86,
4.29316,5.53894,301.41,
4.2969,5.53486,301.978,
4.30169,5.53268,302.5,
4.12955,5.85091,254.986,
4.12126,5.85463,253.548,
4.1804,5.82677,264.342,
4.15217,5.84051,259.068,
4.14352,5.84458,257.486,
4.13653,5.84777,256.231,
4.25286,5.78731,278.079,
4.24778,5.79032,277.13,
4.24273,5.79328,276.185,
4.21971,5.80618,271.84,
4.21356,5.8095,270.668,
4.20744,5.81277,269.498,
4.23772,5.79614,275.247,
4.23272,5.79898,274.305,
4.25976,5.78314,279.366,
4.38281,5.69817,299.417,
4.37754,5.70233,298.705,
4.37236,5.70639,297.987,
4.36719,5.7104,297.262,
4.31659,5.74675,289.452,
4.30994,5.75124,288.334,
4.32328,5.74215,290.568,
4.2853,5.76721,284.034,
4.28035,5.77037,283.141,
4.20228,5.8155,268.51,
4.2262,5.80261,273.072,
4.33651,5.73293,292.682,
4.33208,5.73605,291.984,
4.34095,5.72977,293.377,
4.30303,5.75574,287.159,
4.29612,5.76023,285.96,
4.19381,5.5889,284.909,
4.19972,5.58603,285.931,
4.20571,5.58319,286.892,
4.2118,5.58035,287.824,
4.17087,5.60052,280.498,
4.28845,5.54146,300.813,
4.28478,5.54514,300.215,
4.24442,5.57256,293.222,
4.24846,5.56916,294.138,
4.25245,5.5661,294.935,
4.31846,5.52144,304.462,
4.32624,5.51867,305.243,
4.3122,5.52723,303.63,
4.22259,5.5784,289.234,
4.22826,5.5775,290.164,
4.23455,5.57717,291.316,
4.21666,5.57848,288.46,
4.26891,5.5549,297.864,
4.27584,5.55102,298.866,
4.26273,5.56082,296.695,
4.25751,5.56336,295.796,
4.30578,5.52861,303.035,
4.23845,5.57358,292.204,
4.28004,5.54765,299.548,
4.13828,5.61067,274.191,
4.3523,5.72166,295.095,
4.34662,5.72572,294.245,
4.34435,5.50199,307.357,
4.34955,5.49534,307.903,
4.35604,5.49055,308.369,
4.35974,5.71607,296.188,
4.2907,5.76374,285,
4.32768,5.73911,291.279,
4.33162,5.51313,305.981,
4.33676,5.50852,306.595,
4.34006,5.50481,306.978,
4.64952,5.28282,313.725,
4.64823,5.28902,313.81,
4.64692,5.2952,313.893,
4.50065,5.33594,313.773,
4.50308,5.33097,313.757,
4.50551,5.326,313.734,
4.64528,5.30236,313.982,
4.6436,5.30938,314.063,
4.50734,5.31829,313.696,
4.50912,5.31062,313.653,
4.63565,5.3372,314.305,
4.63399,5.34238,314.336,
4.63232,5.34754,314.364,
4.63015,5.35407,314.38,
4.62796,5.36053,314.394,
4.65597,5.24534,313.034,
4.49078,5.34814,313.776,
4.49169,5.34288,313.78,
4.48994,5.35342,313.767,
4.53058,5.54567,312.449,
4.52721,5.55025,312.306,
4.52385,5.55478,312.158,
4.46264,5.626,308.157,
4.45886,5.62981,307.832,
4.45509,5.63363,307.498,
4.61176,5.40302,314.368,
4.60827,5.41078,314.336,
4.60475,5.41853,314.3,
4.52457,5.29309,313.39,
4.5272,5.28835,313.292,
4.52986,5.28358,313.18,
4.53016,5.27449,312.983,
4.53046,5.2654,312.792,
4.54418,5.52621,312.976,
4.5412,5.53058,312.869,
4.53822,5.53493,312.758,
4.54246,5.24713,312.074,
4.54308,5.24215,311.877,
4.5437,5.23718,311.678,
4.60261,5.42317,314.277,
4.60045,5.42777,314.252,
4.45106,5.63764,307.129,
4.44702,5.6416,306.752,
4.5499,5.51754,313.17,
4.54704,5.52187,313.075,
4.52015,5.55962,311.98,
4.51646,5.56446,311.795,
4.51183,5.57027,311.555,
4.50723,5.57594,311.305,
4.64167,5.31661,314.136,
4.63974,5.32384,314.204,
4.65519,5.25066,313.146,
4.65441,5.25596,313.261,
4.6377,5.33052,314.257,
4.65222,5.26838,313.518,
4.65089,5.27563,313.622,
4.6533,5.26217,313.389,
4.49566,5.33925,313.778,
4.51933,5.30254,313.543,
4.52195,5.29782,313.471,
4.48015,5.36712,313.711,
4.48504,5.3603,313.744,
4.5556,5.50871,313.349,
4.55275,5.51313,313.261,
4.49078,5.59538,310.295,
4.48737,5.59929,310.066,
4.48396,5.60314,309.832,
4.50372,5.58022,311.102,
4.50021,5.58448,310.893,
4.47463,5.61338,309.13,
4.46864,5.6197,308.655,
4.49548,5.58995,310.6,
4.62605,5.36587,314.402,
4.62414,5.37118,314.408,
4.58938,5.4504,314.094,
4.58581,5.45724,314.036,
4.5822,5.46392,313.976,
4.57636,5.47425,313.86,
4.57332,5.47947,313.796,
4.57027,5.48466,313.728,
4.47445,5.37646,313.651,
4.47727,5.3718,313.684,
4.59829,5.43231,314.224,
4.59613,5.43686,314.195,
4.567,5.49012,313.65,
4.56373,5.49556,313.569,
4.57929,5.4691,313.919,
4.55969,5.5022,313.461,
4.45289,5.40696,313.252,
4.45558,5.40224,313.331,
4.45826,5.39752,313.398,
4.47929,5.60831,309.485,
4.5344,5.5403,312.607,
4.44044,5.64795,306.114,
4.43387,5.65421,305.458,
4.59278,5.44369,314.146,
4.53515,5.26137,312.662,
4.53989,5.25723,312.494,
4.54117,5.25218,312.289,
4.46366,5.39165,313.484,
4.46907,5.38566,313.565,
4.47176,5.38106,313.612,
4.51417,5.30664,313.607,
4.6157,5.39341,314.392,
4.61373,5.39825,314.38,
4.62204,5.37682,314.409,
4.61995,5.38246,314.408,
4.61783,5.38794,314.401,
4.42278,5.66432,304.273,
4.41792,5.66865,303.732,
4.42832,5.6593,304.872,
4.36543,5.48634,308.923,
4.36921,5.48322,309.225,
4.374,5.4809,309.545,
4.43686,5.42154,312.842,
4.44075,5.41788,312.934,
4.44751,5.41641,313.046,
4.40413,5.45742,311.385,
4.40719,5.45344,311.575,
4.41172,5.45077,311.764,
4.36006,5.48766,308.628,
4.37755,5.47671,309.839,
4.3829,5.47401,310.145,
4.4502,5.41168,313.156,
4.39773,5.4654,310.923,
4.40055,5.46082,311.171,
4.38775,5.46776,310.491,
4.41497,5.44628,311.957,
4.41874,5.44294,312.119,
4.42688,5.43524,312.456,
4.43187,5.4284,312.667,
4.4228,5.4391,312.291,
4.40557,5.67933,302.296,
4.39807,5.68569,301.38,
4.41306,5.67292,303.181,
4.3881,5.69391,300.123,
4.39308,5.68983,300.755,
5.98458,4.99913,110.307,
5.97786,4.99893,110.255,
5.97114,4.99873,110.222,
5.59832,4.99924,114.251,
5.59328,4.99914,114.317,
5.58825,4.99903,114.403,
5.75502,4.99912,111.736,
5.74818,4.99939,111.939,
5.76187,4.99885,111.558,
5.77557,4.99831,111.21,
5.76872,4.99858,111.368,
5.96451,4.99867,110.119,
5.95788,4.99861,110.039,
5.93209,4.99893,109.842,
5.92474,4.99873,109.789,
5.9174,4.99854,109.77,
5.85601,4.99851,109.855,
5.85053,4.99888,109.925,
5.8615,4.99813,109.815,
5.74125,4.99911,112.146,
5.73433,4.99884,112.383,
5.90591,4.99884,109.75,
5.89841,4.99898,109.759,
5.89089,4.99912,109.809,
5.84263,4.99906,110.005,
5.83473,4.99923,110.135,
5.88573,4.99907,109.78,
5.88056,4.99903,109.771,
5.82605,4.99924,110.277,
5.81737,4.99925,110.476,
5.87103,4.99858,109.753,
5.91166,4.99869,109.748,
5.78655,4.99833,110.957,
5.78106,4.99832,111.071,
5.79329,4.99881,110.815,
5.80003,4.99928,110.711,
5.95137,4.99852,109.964,
5.94485,4.99844,109.914,
5.93847,4.99868,109.864,
5.66485,4.99902,113.763,
5.65907,4.99914,113.786,
5.65329,4.99927,113.815,
5.72826,4.99919,112.517,
5.7222,4.99955,112.666,
5.63277,4.99871,113.941,
5.6268,4.99894,114.024,
5.63873,4.99848,113.881,
5.8087,4.99926,110.568,
5.64601,4.99887,113.835,
5.71474,4.99951,112.842,
5.70728,4.99948,113.037,
5.67973,4.99923,113.629,
5.67229,4.99913,113.697,
5.58322,4.99893,114.482,
5.57819,4.99883,114.586,
5.54857,4.99869,115.265,
5.54348,4.99846,115.44,
5.55366,4.99893,115.12,
5.57102,4.99911,114.715,
5.56384,4.9994,114.882,
5.6946,4.99934,113.349,
5.68716,4.99929,113.492,
5.70094,4.99941,113.19,
5.53346,4.99905,115.694,
5.52845,4.99935,115.83,
5.52344,4.99966,115.986,
5.55875,4.99917,114.988,
5.53847,4.99875,115.555,
5.61131,4.99871,114.096,
5.60481,4.99897,114.158,
5.61905,4.99882,114.04,
6.01808,4.99932,110.573,
6.01126,4.99914,110.533,
6.00444,4.99897,110.485,
6.09929,4.99963,109.134,
6.08995,4.99922,109.38,
6.0806,4.99882,109.662,
6.03011,4.99915,110.537,
6.02409,4.99923,110.561,
6.04214,4.999,110.386,
6.03612,4.99908,110.466,
6.07469,4.999,109.773,
6.06878,4.99918,109.892,
6.05697,4.99956,110.129,
6.04955,4.99928,110.257,
6.06288,4.99937,110.009,
5.99451,4.99905,110.384,
6.45283,4.99862,102.274,
6.44675,4.99881,102.343,
6.44068,4.99899,102.41,
6.22171,4.99875,105.24,
6.21317,4.99887,105.504,
6.20463,4.99899,105.818,
6.60017,4.99842,101.589,
6.59298,4.99844,101.578,
6.60736,4.9984,101.62,
6.16038,4.9985,107.215,
6.15527,4.99876,107.407,
6.15017,4.99901,107.613,
6.18756,4.99923,106.321,
6.18229,4.99926,106.481,
6.17701,4.99929,106.655,
6.1961,4.99911,106.05,
6.11807,4.9992,108.605,
6.10868,4.99941,108.861,
6.1284,4.99891,108.272,
6.12324,4.99905,108.434,
6.13995,4.99952,107.916,
6.13418,4.99922,108.084,
6.50044,4.99847,101.752,
6.49087,4.99901,101.827,
6.48129,4.99955,101.93,
6.14506,4.99927,107.76,
6.4028,4.9986,102.681,
6.39282,4.99828,102.775,
6.38283,4.99796,102.902,
6.24043,4.99877,104.714,
6.23107,4.99876,104.948,
6.28598,4.99886,103.774,
6.28047,4.99861,103.835,
6.27496,4.99835,103.918,
6.2972,4.99913,103.674,
6.29159,4.99899,103.714,
6.3208,4.99858,103.572,
6.31461,4.99899,103.587,
6.30842,4.9994,103.62,
6.25172,4.99854,104.45,
6.24608,4.99866,104.572,
6.26394,4.99786,104.128,
6.25783,4.9982,104.276,
6.30281,4.99926,103.639,
6.37665,4.9981,102.977,
6.37047,4.99824,103.065,
6.41411,4.99959,102.603,
6.40845,4.9991,102.638,
6.46919,4.99931,102.071,
6.46101,4.99896,102.168,
6.4346,4.99917,102.459,
6.42852,4.99935,102.509,
6.33203,4.99928,103.569,
6.32641,4.99893,103.577,
6.34574,4.99938,103.466,
6.33888,4.99933,103.536,
6.36429,4.99852,103.168,
6.3581,4.99881,103.273,
6.65283,4.99826,102.011,
6.64715,4.99819,101.946,
6.64147,4.99811,101.892,
6.62175,4.99836,101.713,
6.61455,4.99838,101.656,
6.42131,4.99947,102.553,
6.66577,4.9983,102.166,
6.6593,4.99828,102.081,
6.26945,4.99811,104.009,
6.35192,4.99909,103.378,
6.16869,4.9989,106.911,
6.63161,4.99823,101.784,
6.67872,4.99835,102.352,
6.67224,4.99832,102.252,
6.47524,4.99943,101.996,
6.51776,4.99818,101.57,
6.51226,4.9984,101.62,
6.52325,4.99795,101.532,
6.50635,4.99844,101.679,
6.58606,4.99853,101.528,
6.57914,4.99863,101.498,
6.5653,4.99881,101.468,
6.5554,4.99874,101.449,
6.5455,4.99867,101.467,
6.53437,4.99831,101.484,
6.52881,4.99813,101.501,
6.53994,4.99849,101.468,
6.57222,4.99872,101.473,
7.83345,3.80952,20.0058,
7.83341,3.86359,20.0107,
7.83337,3.91766,20.0183,
7.83314,4.25915,20.5697,
7.83311,4.29194,20.782,
7.83309,4.32474,21.0452,
7.83319,4.18645,20.2752,
7.83316,4.2228,20.4038,
7.83361,3.62222,20.0012,
7.83354,3.68895,20.0022,
7.83287,4.65524,32.8439,
7.83286,4.6699,33.8882,
7.83288,4.64058,31.8363,
7.83275,4.81139,45.0399,
7.83274,4.81833,45.5714,
7.83274,4.82527,46.0926,
7.83293,4.5707,27.6966,
7.83292,4.589,28.676,
7.8329,4.6073,29.7145,
7.83307,4.35441,21.3922,
7.83305,4.38408,21.8066,
7.83325,4.10621,20.1274,
7.83322,4.14633,20.192,
7.60668,4.9969,61.1824,
7.60087,4.99654,61.5405,
7.59506,4.99618,61.9219,
7.83304,4.4115,22.296,
7.83302,4.43891,22.8638,
7.83296,4.53112,25.8395,
7.83294,4.55091,26.7358,
7.83285,4.68326,34.878,
7.83283,4.69662,35.884,
7.76901,4.99742,54.1282,
7.76305,4.99768,54.2631,
7.75708,4.99795,54.4085,
7.83299,4.48739,24.2314,
7.83297,4.50925,24.9969,
7.83289,4.62394,30.7546,
7.83283,4.7087,36.8257,
7.83282,4.72078,37.7744,
7.83334,3.96726,20.0309,
7.83331,4.01687,20.0486,
7.8335,3.74924,20.0039,
