2.82707	5.00066
2.95234	5.00326
3.07762	5.00585
3.20287	5.00843
3.32813	5.011
3.45338	5.01356
3.4847	5.01419
3.51601	5.01482
3.54733	5.01546
3.57864	5.01609
3.60995	5.01673
3.64127	5.01736
3.65692	5.01768
3.67258	5.01799
3.68824	5.01831
3.70389	5.01862
3.71955	5.01893
3.7352	5.01924
3.75086	5.01955
3.76651	5.01986
3.78216	5.02017
3.79782	5.02048
3.81347	5.02079
3.82912	5.0211
3.84477	5.02142
3.86043	5.02173
3.87608	5.02204
3.89173	5.02236
3.90739	5.02267
3.92304	5.02298
3.93869	5.0233
3.95434	5.02361
3.96999	5.02392
3.98564	5.02423
4.00129	5.02453
4.01694	5.02484
4.03259	5.02515
4.04824	5.02546
4.06389	5.02576
4.07954	5.02607
4.09518	5.02637
4.11083	5.02668
4.11865	5.02683
4.12647	5.02698
4.13429	5.02714
4.14211	5.02729
4.14993	5.02745
4.15775	5.02761
4.16557	5.02776
4.17339	5.02792
4.18121	5.02807
4.18903	5.02822
4.19685	5.02838
4.20466	5.02853
4.21248	5.02868
4.2203	5.02883
4.22811	5.02898
4.23593	5.02914
4.24374	5.02929
4.25155	5.02945
4.25937	5.0296
4.26717	5.02977
4.27498	5.02993
4.28278	5.0301
4.29059	5.03026
4.29839	5.03042
4.30613	5.03063
4.31387	5.03085
4.32159	5.03108
4.32929	5.03132
4.33697	5.03159
4.34463	5.03186
4.35227	5.03216
4.35988	5.03247
4.36743	5.03279
4.37479	5.03312
4.38122	5.03428
4.38725	5.03554
4.39282	5.03704
4.39796	5.03862
4.40234	5.04048
4.40654	5.03999
4.40834	5.04286
4.41076	5.04474
4.41309	5.04881
4.41631	5.05262
4.41754	5.05792
4.42008	5.06281
4.41714	5.07056
4.41941	5.0778
4.41956	5.0831
4.41976	5.08833
4.42115	5.09335
4.42253	5.09837
4.42183	5.10713
4.42413	5.11577
4.4247	5.12095
4.4258	5.1262
4.42405	5.13308
4.42406	5.13976
4.4211	5.14583
4.41813	5.15189
4.41517	5.15793
4.41221	5.16399
4.41112	5.17048
4.41263	5.17731
4.41304	5.18245
4.41359	5.18781
4.41069	5.19467
4.41113	5.20206
4.40578	5.20803
4.40447	5.21502
4.40016	5.22397
4.39779	5.23272
4.39517	5.24198
4.39254	5.25122
4.39037	5.25594
